time,initial_guess.delta_dissolved,initial_guess.delta_emission,initial_guess.delta_bubble,initial_guess.ch4_conc_mb,all_observations.delta_dissolved,all_observations.delta_emission,all_observations.delta_bubble,all_observations.ch4_conc_mb,no_winter_obs.delta_dissolved,no_winter_obs.delta_emission,no_winter_obs.delta_bubble,no_winter_obs.ch4_conc_mb,no_winter_emission_obs.delta_dissolved,no_winter_emission_obs.delta_emission,no_winter_emission_obs.delta_bubble,no_winter_emission_obs.ch4_conc_mb,temperature_based.delta_dissolved,temperature_based.delta_emission,temperature_based.delta_bubble,temperature_based.C13_sed_prod,temperature_based.ch4_conc_mb
2024-08-10,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-52.671343254338524,-52.67134325433853,-52.671343254338595,0.0
2024-08-11,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-52.89222470421562,-52.89222470421562,-52.89222470421561,0.0
2024-08-12,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-52.70528384874662,-52.70528384874662,-52.70528384874666,0.0
2024-08-13,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-52.77363853353768,-52.77363853353767,-52.77363853353763,0.0
2024-08-14,,-58.17324269979684,-58.173242699796845,2.7659572794028697e-07,,-61.85281703983236,-61.85281703983237,2.7659572794028697e-07,,-54.60950104212004,-54.60950104212004,2.7659572794028697e-07,,-60.72581188889248,-60.72581188889248,2.7659572794028697e-07,,-53.012940371316766,-53.012940371316766,-53.012940371316745,2.7659572794028697e-07
2024-08-15,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-53.15895927081816,-53.15895927081815,-53.158959270818166,0.0
2024-08-16,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-53.31225931678774,-53.31225931678774,-53.31225931678773,0.0
2024-08-17,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-53.095413008836914,-53.095413008836914,-53.095413008836886,0.0
2024-08-18,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-53.36642168317174,-53.36642168317174,-53.36642168317175,0.0
2024-08-19,,-58.173242699796845,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-53.361309004198446,-53.361309004198446,-53.36130900419841,0.0
2024-08-20,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-53.241457940438785,-53.24145794043878,-53.241457940438636,0.0
2024-08-21,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-53.488171913059105,-53.488171913059105,-53.488171913059205,0.0
2024-08-22,,-58.173242699796845,-58.173242699796845,1.834653114682689e-07,,-61.85281703983236,-61.85281703983237,1.834653114682689e-07,,-54.60950104212003,-54.60950104212004,1.834653114682689e-07,,-60.72581188889247,-60.72581188889248,1.834653114682689e-07,,-53.74348276226081,-53.74348276226082,-53.7434827622608,1.834653114682689e-07
2024-08-23,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-53.96142166088646,-53.961421660886465,-53.96142166088651,0.0
2024-08-24,,-58.173242699796845,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.2348183316187,-54.2348183316187,-54.23481833161875,0.0
2024-08-25,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-54.2802650431039,-54.2802650431039,-54.28026504310391,0.0
2024-08-26,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.347963953266806,-54.3479639532668,-54.347963953266785,0.0
2024-08-27,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-54.54972704421412,-54.54972704421412,-54.54972704421415,0.0
2024-08-28,,-58.173242699796845,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.47102703050055,-54.47102703050055,-54.47102703050052,0.0
2024-08-29,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-54.41997784382869,-54.41997784382868,-54.41997784382867,0.0
2024-08-30,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.45759599128152,-54.45759599128153,-54.45759599128158,0.0
2024-08-31,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.5476022232836,-54.54760222328359,-54.5476022232836,0.0
2024-09-01,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.51990755785297,-54.51990755785297,-54.51990755785297,0.0
2024-09-02,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.356536836549616,-54.356536836549616,-54.35653683654951,0.0
2024-09-03,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.530238552847116,-54.53023855284711,-54.53023855284712,0.0
2024-09-04,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.58892358825217,-54.58892358825218,-54.588923588252214,0.0
2024-09-05,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-54.822678119078155,-54.82267811907815,-54.82267811907805,0.0
2024-09-06,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-54.792579695512984,-54.79257969551299,-54.792579695513,0.0
2024-09-07,,-58.17324269979685,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-54.69357347766923,-54.69357347766923,-54.69357347766931,0.0
2024-09-08,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-54.6552382892993,-54.655238289299305,-54.65523828929931,0.0
2024-09-09,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.72599217120899,-54.72599217120899,-54.725992171208986,0.0
2024-09-10,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.799832003638805,-54.799832003638805,-54.79983200363877,0.0
2024-09-11,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.88081571264569,-54.88081571264569,-54.880815712645585,0.0
2024-09-12,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-55.00904391989514,-55.00904391989514,-55.00904391989522,0.0
2024-09-13,,-58.173242699796845,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-54.97866698071031,-54.9786669807103,-54.97866698071017,0.0
2024-09-14,,-58.173242699796845,-58.173242699796845,4.6297843540797503e-07,,-61.85281703983237,-61.85281703983237,4.6297843540797503e-07,,-54.60950104212003,-54.60950104212004,4.6297843540797503e-07,,-60.72581188889248,-60.72581188889248,4.6297843540797503e-07,,-55.04808915711401,-55.04808915711401,-55.04808915711388,4.6297843540797503e-07
2024-09-15,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-55.32806282146219,-55.32806282146219,-55.32806282146214,0.0
2024-09-16,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-55.1896587697458,-55.1896587697458,-55.18965876974575,0.0
2024-09-17,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-55.311408796026804,-55.311408796026804,-55.31140879602678,0.0
2024-09-18,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-55.596701541569146,-55.596701541569146,-55.59670154156919,0.0
2024-09-19,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-55.59470118449561,-55.59470118449561,-55.59470118449556,0.0
2024-09-20,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-55.73148439781761,-55.73148439781761,-55.73148439781748,0.0
2024-09-21,,-58.173242699796845,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-55.961231743742346,-55.961231743742346,-55.961231743742324,0.0
2024-09-22,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-56.13391921636134,-56.13391921636135,-56.13391921636125,0.0
2024-09-23,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-56.366315974771936,-56.36631597477193,-56.36631597477196,0.0
2024-09-24,-45.38762627368409,-57.50930103135856,-58.173242699796845,3.9231732061998075e-05,-49.194990981719315,-61.195511371357824,-61.85281703983237,3.9231732061998075e-05,-28.74309716383827,-53.26628982921598,-54.60950104212004,3.9231732061998075e-05,-48.046677342254426,-60.067399696262065,-60.72581188889248,3.9231732061998075e-05,-45.68141337495546,-57.726374768253656,-58.38611460813659,-58.38611460813655,3.9231732061998075e-05
2024-09-25,-42.96532999809655,-57.318648805786594,-58.173242699796845,2.9202319747243927e-05,-46.79834386072756,-61.0068455308714,-61.85281703983237,2.9202319747243927e-05,-23.51815442041527,-52.86235299487392,-54.60950104212004,2.9202319747243927e-05,-45.644885629312235,-59.878353874748626,-60.72581188889248,2.9202319747243927e-05,-41.79021835095587,-56.111801758539656,-56.96450613281456,-56.96450613281454,2.9202319747243927e-05
2024-09-26,-44.42149864379008,-57.63155939611218,-58.173242699796845,2.4052073787375413e-05,-48.24625776082003,-61.31685258674053,-61.85281703983237,2.4052073787375413e-05,-25.142022434135658,-53.44877254843797,-54.60950104212004,2.4052073787375413e-05,-47.09631297911188,-60.188943840232746,-60.72581188889248,2.4052073787375413e-05,-43.403357118126486,-56.49460449547443,-57.03141581388327,-57.031415813883314,2.4052073787375413e-05
2024-09-27,-44.00408652550502,-57.72260113000327,-58.173242699796845,2.0154007286208804e-05,-47.83190325819775,-61.40689023101081,-61.85281703983237,2.0154007286208804e-05,-25.083386533197526,-53.67044056254489,-54.60950104212004,2.0154007286208804e-05,-46.67713064852164,-60.27900195259034,-60.72581188889248,2.0154007286208804e-05,-42.82847728348127,-56.489166188360436,-56.93790823296474,-56.93790823296484,2.0154007286208804e-05
2024-09-28,-45.42504241985568,-57.672670570019186,-58.173242699796845,1.6959182422374195e-05,-49.23579544006873,-61.357395785462685,-61.85281703983237,1.6959182422374195e-05,-28.617630057217514,-53.588901590424044,-54.60950104212004,1.6959182422374195e-05,-48.0825605359454,-60.22936069436449,-60.72581188889248,1.6959182422374195e-05,-44.387903034714846,-56.54120185726334,-57.03791865833197,-57.03791865833209,1.6959182422374195e-05
2024-09-29,-46.42057705210878,-57.69150638201653,-58.173242699796845,1.4852474066143049e-05,-50.21921369823157,-61.375961030795644,-61.85281703983237,1.4852474066143049e-05,-31.056068671435956,-53.6440567657764,-54.60950104212004,1.4852474066143049e-05,-49.06777079556635,-60.24795418773893,-60.72581188889248,1.4852474066143049e-05,-45.497445247599025,-56.67804524354939,-57.155920750969315,-57.15592075096923,1.4852474066143049e-05
2024-09-30,-46.96794088010869,-57.847247135007095,-58.173242699796845,1.5225942912183058e-05,-50.764545713942624,-61.530226240263346,-61.85281703983237,1.5225942912183058e-05,-31.444821286993886,-53.93557159501871,-54.60950104212004,1.5225942912183058e-05,-49.61485219600081,-60.40256101723134,-60.72581188889248,1.5225942912183058e-05,-46.24949004450152,-57.02617171369678,-57.34909215963302,-57.34909215963296,1.5225942912183058e-05
2024-10-01,-51.908592766599426,-58.057019614658415,-58.173242699796845,3.8269764075368896e-05,-55.654449796808116,-61.737823644912126,-61.85281703983237,3.8269764075368896e-05,-40.745781411891336,-54.35229843956425,-54.60950104212004,3.8269764075368896e-05,-54.520261395475615,-60.61068522882081,-60.72581188889248,3.8269764075368896e-05,-52.71485761765915,-58.298609743745374,-58.404158840250744,-58.40415884025077,3.8269764075368896e-05
2024-10-02,-43.39774023989007,-57.776524749847994,-58.173242699796845,3.468491395105327e-05,-47.23129983349972,-61.460233549221606,-61.85281703983237,3.468491395105327e-05,-23.182694199005205,-53.76570040535186,-54.60950104212004,3.468491395105327e-05,-46.08175549102944,-60.33262322753495,-60.72581188889248,3.468491395105327e-05,-43.145288272329665,-57.48212752879895,-57.877688187951584,-57.87768818795159,3.468491395105327e-05
2024-10-03,-42.22483164632828,-57.921108194846504,-58.173242699796845,2.9429465027891434e-05,-46.073702971158866,-61.60335901539835,-61.85281703983237,2.9429465027891434e-05,-20.25892047338873,-54.06643963008237,-54.60950104212004,2.9429465027891434e-05,-44.92040658587759,-60.47593821632066,-60.72581188889248,2.9429465027891434e-05,-42.06157538555988,-57.67306257291392,-57.923835078186436,-57.92383507818631,2.9429465027891434e-05
2024-10-04,-42.78293844624981,-57.959313071525465,-58.173242699796845,2.5602370606175153e-05,-46.626423016734805,-61.64116581061615,-61.85281703983237,2.5602370606175153e-05,-21.471483902039125,-54.148873131739755,-54.60950104212004,2.5602370606175153e-05,-45.472892672147715,-60.51379195190263,-60.72581188889248,2.5602370606175153e-05,-42.72048407279261,-57.809468443404235,-58.02216619877076,-58.02216619877075,2.5602370606175153e-05
2024-10-05,-48.10747558975492,-57.91174227906631,-58.173242699796845,2.886824500999718e-05,-51.89038142539615,-61.59400108708923,-61.85281703983237,2.886824500999718e-05,-32.81825779810832,-54.04338231373563,-54.60950104212004,2.886824500999718e-05,-50.75201527592333,-60.46670078667253,-60.72581188889248,2.886824500999718e-05,-48.49045041728517,-58.021792001565096,-58.27601293551143,-58.27601293551142,2.886824500999718e-05
2024-10-06,-37.68075407418125,-57.307441434548004,-58.173242699796845,2.223226479249691e-05,-41.575303848902514,-60.99609841977849,-61.85281703983237,2.223226479249691e-05,-10.905299917080002,-52.7630121494313,-54.60950104212004,2.223226479249691e-05,-40.41582936083188,-59.867721449452326,-60.72581188889248,2.223226479249691e-05,-37.935226246716745,-57.52686095074392,-58.39111592172252,-58.391115921722545,2.223226479249691e-05
2024-10-07,-46.30804007677192,-57.916117094031705,-58.173242699796845,1.1996965841232455e-05,-50.11720425140487,-61.598499718576186,-61.85281703983237,1.1996965841232455e-05,-26.65053664970829,-54.00361457862094,-54.60950104212004,1.1996965841232455e-05,-48.97769663907881,-60.47122363227517,-60.72581188889248,1.1996965841232455e-05,-46.60990901331796,-58.069870785154826,-58.32371555274618,-58.32371555274621,1.1996965841232455e-05
2024-10-08,,-58.17324269979684,-58.173242699796845,7.998153579384545e-06,,-61.85281703983236,-61.85281703983237,7.998153579384545e-06,,-54.60950104212003,-54.60950104212004,7.998153579384545e-06,,-60.72581188889247,-60.72581188889248,7.998153579384545e-06,,-58.454526365626975,-58.45452636562698,-58.454526365626954,7.998153579384545e-06
2024-10-09,,-58.173242699796845,-58.173242699796845,6.737700579865938e-06,,-61.85281703983237,-61.85281703983237,6.737700579865938e-06,,-54.60950104212004,-54.60950104212004,6.737700579865938e-06,,-60.72581188889248,-60.72581188889248,6.737700579865938e-06,,-58.42565166147807,-58.425651661478064,-58.42565166147792,6.737700579865938e-06
2024-10-10,,-58.173242699796845,-58.173242699796845,7.065417818887155e-06,,-61.85281703983237,-61.85281703983237,7.065417818887155e-06,,-54.60950104212004,-54.60950104212004,7.065417818887155e-06,,-60.72581188889248,-60.72581188889248,7.065417818887155e-06,,-58.503790735192084,-58.50379073519208,-58.50379073519205,7.065417818887155e-06
2024-10-11,,-58.17324269979684,-58.173242699796845,7.42594566050054e-06,,-61.85281703983236,-61.85281703983237,7.42594566050054e-06,,-54.60950104212003,-54.60950104212004,7.42594566050054e-06,,-60.72581188889248,-60.72581188889248,7.42594566050054e-06,,-58.773563600218125,-58.773563600218125,-58.77356360021816,7.42594566050054e-06
2024-10-12,,-58.17324269979685,-58.173242699796845,7.693309043760688e-06,,-61.85281703983237,-61.85281703983237,7.693309043760688e-06,,-54.60950104212004,-54.60950104212004,7.693309043760688e-06,,-60.72581188889248,-60.72581188889248,7.693309043760688e-06,,-58.948941211498415,-58.94894121149841,-58.948941211498436,7.693309043760688e-06
2024-10-13,,-58.173242699796845,-58.173242699796845,8.632809774773979e-06,,-61.85281703983237,-61.85281703983237,8.632809774773979e-06,,-54.60950104212004,-54.60950104212004,8.632809774773979e-06,,-60.72581188889248,-60.72581188889248,8.632809774773979e-06,,-59.16823948923799,-59.168239489238,-59.168239489238005,8.632809774773979e-06
2024-10-14,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-59.13588379364432,-59.13588379364432,-59.13588379364447,0.0
2024-10-15,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-59.14253978088691,-59.142539780886906,-59.142539780886935,0.0
2024-10-16,,-58.17324269475919,-58.173242694698814,0.0,,-61.85281704052987,-61.85281704053824,0.0,,-54.60950104341721,-54.609501043432765,0.0,,-60.72581188462397,-60.72581188457282,0.0,,-59.19335720819407,-59.19335720819752,-59.19335720790681,0.0
2024-10-17,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-59.126760916001544,-59.12676091600155,-59.12676091600166,0.0
2024-10-18,,-58.17324269981208,-58.173242699812164,6.9486107042145955e-06,,-61.85281703982442,-61.85281703982437,6.9486107042145955e-06,,-54.60950104212214,-54.60950104212215,6.9486107042145955e-06,,-60.72581188889645,-60.72581188889647,6.9486107042145955e-06,,-59.43469006003715,-59.4346900600371,-59.43469006004432,6.9486107042145955e-06
2024-10-19,-96.37970958071962,-58.47637315935995,-58.17324269979729,1.7593716908811828e-05,-99.64875616850722,-62.152690368434214,-61.85281703983292,1.7593716908811828e-05,-93.42995330860904,-54.91750286737738,-54.6095010421197,1.7593716908811828e-05,-98.59860543734456,-61.02629498116712,-60.725811888892586,1.7593716908811828e-05,-97.90485546320382,-59.99378919404876,-59.690596915328854,-59.690596915327916,1.7593716908811828e-05
2024-10-20,-1.744131528285675,-57.6933785635942,-58.173242699796845,2.496268590446867e-05,-6.019897563405263,-61.37802282245047,-61.85281703983225,2.496268590446867e-05,10.0,-54.06007217881883,-54.60950104212004,2.496268590446867e-05,-4.792772438557469,-60.250166267265634,-60.72581188889248,2.496268590446867e-05,-3.791060367765886,-59.44326108963773,-59.92057752627045,-59.92057752626995,2.496268590446867e-05
2024-10-21,-47.24833031989073,-58.0665216445524,-58.173242699796404,1.906110283463531e-05,-51.05198186897064,-61.74730804471484,-61.85281703983237,1.906110283463531e-05,-20.300920460028514,-54.27435437949059,-54.60950104212004,1.906110283463531e-05,-49.90910174126106,-60.620147817539795,-60.7258118888917,1.906110283463531e-05,-48.918457572037724,-59.621837792170275,-59.727426240136275,-59.72742624013695,1.906110283463531e-05
2024-10-22,-39.41552996033448,-57.948665091596745,-58.17324269979673,1.4050118055413028e-05,-43.29109383956209,-61.63058592571474,-61.85281703983225,1.4050118055413028e-05,-16.189053852795787,-54.149510410234946,-54.60950104212048,1.4050118055413028e-05,-42.135269252623345,-60.50323573270644,-60.725811888892586,1.4050118055413028e-05,-41.04476724986084,-59.44336301508385,-59.66631032550529,-59.66631032550541,1.4050118055413028e-05
2024-10-23,-43.775397400067526,-57.75641127749091,-58.17324269979673,1.0504315702876733e-05,-47.60493475637162,-61.44032719059273,-61.85281703983237,1.0504315702876733e-05,-23.094491003252003,-53.69711129316739,-54.60950104212037,1.0504315702876733e-05,-46.455407226877796,-60.31266999520537,-60.7258118888927,1.0504315702876733e-05,-45.43012822337666,-59.27935336287539,-59.6922556218491,-59.69225562184917,1.0504315702876733e-05
2024-10-24,,-58.17324269979609,-58.17324269979607,8.565754276999141e-06,,-61.85281703983237,-61.85281703983237,8.565754276999141e-06,,-54.60950104211938,-54.60950104211937,8.565754276999141e-06,,-60.72581188889204,-60.72581188889203,8.565754276999141e-06,,-59.999231101418914,-59.999231101418914,-59.999231101419056,8.565754276999141e-06
2024-10-25,-52.72209651244408,-58.11723817638654,-58.17324269979673,2.062829936109334e-05,-56.46252996934786,-61.797437776819756,-61.852817039831805,2.062829936109334e-05,-42.28740073369419,-54.48290503249766,-54.60950104211981,2.062829936109334e-05,-55.325717522672015,-60.67033186671786,-60.72581188889225,2.062829936109334e-05,-55.07100529494957,-60.353611079751296,-60.40844741914142,-60.40844741914153,2.062829936109334e-05
2024-10-26,-43.72767478120543,-58.02130334745294,-58.173242699796845,2.573628222222095e-05,-47.55881367998038,-61.70247185263457,-61.85281703983225,2.573628222222095e-05,-23.5249761429166,-54.282552139334115,-54.60950104212004,2.573628222222095e-05,-46.411735089307186,-60.575255568048156,-60.72581188889248,2.573628222222095e-05,-45.982180214533926,-60.17420464471569,-60.32506395873638,-60.32506395873632,2.573628222222095e-05
2024-10-27,-49.21928923347218,-58.17324269979696,-58.17324269979696,4.057544408131698e-05,-52.99298052814005,-61.85281703983259,-61.85281703983259,4.057544408131698e-05,-34.71689611269768,-54.609501042120144,-54.609501042120144,4.057544408131698e-05,-51.85619437933975,-60.7258118888927,-60.7258118888927,4.057544408131698e-05,-51.857780889885355,-60.72508979973612,-60.72508979973612,-60.72508979973598,4.057544408131698e-05
2024-10-28,-47.62033858687453,-58.17324269979718,-58.17324269979718,5.590040696946443e-05,-51.410357060765136,-61.85281703983225,-61.85281703983225,5.590040696946443e-05,-31.56207731233518,-54.60950104212037,-54.60950104212037,5.590040696946443e-05,-50.27076954069021,-60.725811888892146,-60.725811888892146,5.590040696946443e-05,-50.55156219783385,-61.11163538907627,-61.11163538907627,-61.11163538907629,5.590040696946443e-05
2024-10-29,-45.17256774928369,-58.17324269979651,-58.17324269979651,5.8200749640835144e-05,-48.98834380501971,-61.85281703983237,-61.85281703983237,5.8200749640835144e-05,-26.1583351801179,-54.609501042120144,-54.609501042120144,5.8200749640835144e-05,-47.84587766501147,-60.72581188889248,-60.72581188889248,5.8200749640835144e-05,-47.909371220416716,-60.43353377032113,-60.43353377032113,-60.433533770321034,5.8200749640835144e-05
2024-10-30,-44.27993373545158,-58.1732426997954,-58.1732426997954,5.8584595113044124e-05,-48.10527349216742,-61.85281703983081,-61.85281703983081,5.8584595113044124e-05,-24.120876746819285,-54.60950104211959,-54.60950104211959,5.8584595113044124e-05,-46.96175198215491,-60.7258118888907,-60.7258118888907,5.8584595113044124e-05,-47.02020046928745,-61.00746958035885,-61.00746958035885,-61.007469580358915,5.8584595113044124e-05
2024-10-31,-45.24452813565294,-58.173242699796845,-58.173242699796845,6.405718698364936e-05,-49.059838825913026,-61.85281703983237,-61.85281703983237,6.405718698364936e-05,-26.200840601382613,-54.60950104212004,-54.60950104212004,6.405718698364936e-05,-47.91746503906735,-60.72581188889248,-60.72581188889248,6.405718698364936e-05,-48.255654829246986,-61.205960410844476,-61.205960410844476,-61.20596041084444,6.405718698364936e-05
2024-11-01,-44.98565346100225,-58.173242699796845,-58.173242699796845,6.713335576282855e-05,-48.80364271843973,-61.85281703983237,-61.85281703983237,6.713335576282855e-05,-25.64672294173398,-54.60950104212004,-54.60950104212004,6.713335576282855e-05,-47.6609613785971,-60.72581188889248,-60.72581188889248,6.713335576282855e-05,-48.02224074837058,-61.091653043806375,-61.091653043806375,-61.09165304380638,6.713335576282855e-05
