Observation #: 8001
-----------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)    Std(%)
20100803                6.0          5.1843      10.0
20100803                8.0          4.7633      10.0
20100804                1.0         17.7382      10.0
20100804                2.0         16.4350      10.0
20100804                3.0         12.5500      10.0
20100804                4.0          7.6876      10.0
20100804                6.0          5.2048      10.0
20100804                8.0          4.7873      10.0
20100805                1.0         18.2818      10.0
20100805                2.0         16.5283      10.0
20100805                3.0         12.4242      10.0
20100805                4.0          7.9023      10.0
20100805                6.0          5.1855      10.0
20100805                8.0          4.7750      10.0
20100806                1.0         18.1445      10.0
20100806                2.0         16.5325      10.0
20100806                3.0         12.5767      10.0
20100806                4.0          8.0261      10.0
20100806                6.0          5.3040      10.0
20100806                8.0          4.8525      10.0
20100807                1.0         17.2955      10.0
20100807                2.0         16.2175      10.0
20100807                3.0         12.7867      10.0
20100807                4.0          8.0457      10.0
20100807                6.0          5.2892      10.0
20100807                8.0          4.8433      10.0
20100808                1.0         17.2536      10.0
20100808                2.0         15.4392      10.0
20100808                3.0         13.4500      10.0
20100808                4.0          8.5653      10.0
20100808                6.0          5.2951      10.0
20100808                8.0          4.8003      10.0
20100809                1.0         17.1855      10.0
20100809                2.0         15.2825      10.0
20100809                3.0         13.3842      10.0
20100809                4.0          8.4654      10.0
20100809                6.0          5.2928      10.0
20100809                8.0          4.7924      10.0
20100810                1.0         17.4527      10.0
20100810                2.0         15.2933      10.0
20100810                3.0         13.1450      10.0
20100810                4.0          8.3724      10.0
20100810                6.0          5.2854      10.0
20100810                8.0          4.8224      10.0
20100811                1.0         18.2682      10.0
20100811                2.0         15.3208      10.0
20100811                3.0         12.7492      10.0
20100811                4.0          8.3919      10.0
20100811                6.0          5.3801      10.0
20100811                8.0          4.8599      10.0
20100812                1.0         17.5045      10.0
20100812                2.0         15.4725      10.0
20100812                3.0         12.7242      10.0
20100812                4.0          8.3848      10.0
20100812                6.0          5.4568      10.0
20100812                8.0          4.9311      10.0
20100813                1.0         16.9191      10.0
20100813                2.0         14.9725      10.0
20100813                3.0         13.0783      10.0
20100813                4.0          8.5517      10.0
20100813                6.0          5.3471      10.0
20100813                8.0          4.8608      10.0
20100814                1.0         16.8336      10.0
20100814                2.0         14.9150      10.0
20100814                3.0         13.0683      10.0
20100814                4.0          8.8717      10.0
20100814                6.0          5.4462      10.0
20100814                8.0          4.9310      10.0
20100815                1.0         16.4527      10.0
20100815                2.0         14.6217      10.0
20100815                3.0         13.2567      10.0
20100815                4.0          8.9650      10.0
20100815                6.0          5.4229      10.0
20100815                8.0          4.8789      10.0
20100816                1.0         16.5818      10.0
20100816                2.0         14.6292      10.0
20100816                3.0         12.9233      10.0
20100816                4.0          8.9295      10.0
20100816                6.0          5.4542      10.0
20100816                8.0          4.8869      10.0
20100817                1.0         16.6964      10.0
