Observation #: 1427
------------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)     Std(%)
20020620               1.00         22.1000       10.0
20020620               2.00         22.0000       10.0
20020620               2.50         21.8000       10.0
20020620               3.00         21.5000       10.0
20020620               3.50         21.1000       10.0
20020703               0.00         27.5000       10.0
20020703               1.00         27.5000       10.0
20020703               2.00         27.5000       10.0
20020703               2.50         27.4000       10.0
20020703               3.00         27.1000       10.0
20020703               3.50         24.2000       10.0
20020718               0.00         27.8000       10.0
20020718               1.00         27.8000       10.0
20020718               2.00         27.6000       10.0
20020718               3.00         26.8000       10.0
20020718               3.50         25.6000       10.0
20020731               0.00         26.6000       10.0
20020731               1.00         26.5000       10.0
20020731               2.00         26.2000       10.0
20020731               3.00         25.6000       10.0
20020731               3.50         25.1000       10.0
20020815               0.00         24.0000       10.0
20020815               1.00         24.0000       10.0
20020815               2.00         24.0000       10.0
20020815               3.00         23.9000       10.0
20020815               3.50         23.9000       10.0
20020828               0.00         25.0000       10.0
20020828               1.00         25.0000       10.0
20020828               2.00         25.0000       10.0
20020828               3.00         24.2000       10.0
20020828               3.50         24.0000       10.0
20020926               0.00         18.6000       10.0
20020926               1.00         17.3000       10.0
20020926               2.00         17.0000       10.0
20020926               3.00         16.9000       10.0
20020926               3.40         16.9000       10.0
20021024               0.00          6.8000       10.0
20021024               1.00          6.9000       10.0
20021024               2.00          6.9000       10.0
20021024               3.00          6.9000       10.0
20021024               3.60          6.9000       10.0
20021120               0.00          4.1000       10.0
20021120               1.00          4.0000       10.0
20021120               2.00          4.0000       10.0
20030128               0.00          5.6000       10.0
20030128               1.00          4.7000       10.0
20030128               2.00          5.0000       10.0
20030128               3.00          5.6000       10.0
20030128               3.50          5.6000       10.0
20030403               0.00          8.3000       10.0
20030403               1.00          8.2000       10.0
20030403               2.00          8.2000       10.0
20030403               3.00          8.1000       10.0
20030403               3.50          8.1000       10.0
20030417               0.00         11.2000       10.0
20030417               0.00         11.2000       10.0
20030417               1.00         11.2000       10.0
20030417               2.00         11.1000       10.0
20030417               3.00         10.9000       10.0
20030417               3.50         10.8000       10.0
20030501               0.00         14.0000       10.0
20030501               0.00         14.0000       10.0
20030501               1.00         13.7000       10.0
20030501               2.00         13.7000       10.0
20030501               3.00         13.4000       10.0
20030501               3.70         12.6000       10.0
20030515               0.00         14.9000       10.0
20030515               0.00         14.9000       10.0
20030515               1.00         14.8000       10.0
20030515               2.00         14.8000       10.0
20030515               3.00         14.7000       10.0
20030515               3.60         14.4000       10.0
20030529               0.00         20.2000       10.0
20030529               0.00         20.2000       10.0
20030529               1.00         20.0000       10.0
20030529               2.00         20.0000       10.0
20030529               3.00         20.0000       10.0
20030529               3.60         19.6000       10.0
20030612               0.00         19.7000       10.0
20030612               0.00         19.7000       10.0
20030612               1.00         19.6000       10.0
20030612               2.00         19.5000       10.0
20030612               3.00         19.4000       10.0
20030612               3.50         19.3000       10.0
20030625               0.00         25.8000       10.0
20030625               0.00         25.8000       10.0
20030625               1.00         25.6000       10.0
20030625               2.00         24.8000       10.0
20030625               2.50         24.0000       10.0
20030625               3.00         23.3000       10.0
20030625               3.60         22.1000       10.0
20030710               0.00         24.0000       10.0
20030710               0.00         24.0000       10.0
20030710               1.00         24.0000       10.0
20030710               2.00         23.9000       10.0
20030710               3.00         23.6000       10.0
20030710               3.50         23.3000       10.0
20030721               0.00         24.6000       10.0
20030721               0.00         24.6000       10.0
20030721               1.00         24.6000       10.0
20030721               2.00         24.5000       10.0
20030721               3.00         23.7000       10.0
20030721               3.50         23.1000       10.0
20030807               0.00         25.7000       10.0
20030807               0.00         25.7000       10.0
20030807               0.50         25.7000       10.0
20030807               1.00         25.7000       10.0
20030807               1.50         25.6000       10.0
20030807               2.00         25.3000       10.0
20030807               2.50         24.8000       10.0
20030807               3.00         24.3000       10.0
20030807               3.50         23.7000       10.0
20030822               0.00         26.1000       10.0
20030822               0.00         26.1000       10.0
20030822               1.00         26.1000       10.0
20030822               2.00         26.0000       10.0
20030822               3.00         25.4000       10.0
20030822               3.50         24.7000       10.0
20030904               0.00         21.9000       10.0
20030904               0.00         21.9000       10.0
20030904               1.00         21.9000       10.0
20030904               2.00         21.9000       10.0
20030904               3.00         21.8000       10.0
20030904               3.50         21.6000       10.0
20031002               0.00         12.1000       10.0
20031002               0.00         12.1000       10.0
20031002               1.00         11.7000       10.0
20031002               2.00         11.7000       10.0
20031002               3.00         11.7000       10.0
20031002               3.60         11.7000       10.0
20031106               0.00          7.3000       10.0
20031106               0.00          7.3000       10.0
20031106               1.00          7.3000       10.0
20031106               2.00          7.3000       10.0
20031106               3.00          7.3000       10.0
20031106               3.70          7.3000       10.0
20031126               0.00          2.2000       10.0
20031126               0.00          2.2000       10.0
20031126               1.00          2.3000       10.0
20031126               2.00          2.4000       10.0
20031126               3.00          2.5000       10.0
20031126               3.40          2.6000       10.0
20040209               0.00          1.9000       10.0
20040209               1.00          3.1000       10.0
20040209               2.00          3.6000       10.0
20040209               2.50          3.8000       10.0
20040209               3.00          3.9000       10.0
20040209               3.60          4.3000       10.0
20040331               0.00          9.4000       10.0
20040331               1.00          9.3000       10.0
20040331               2.00          9.3000       10.0
20040331               3.00          9.3000       10.0
20040331               3.60          9.4000       10.0
20040415               0.00         11.1000       10.0
20040415               0.00         11.1000       10.0
20040415               1.00         11.0000       10.0
20040415               2.00         11.0000       10.0
20040415               3.00         10.8000       10.0
20040415               3.60         10.3000       10.0
20040429               0.00         14.3000       10.0
20040429               1.00         14.2000       10.0
20040429               2.00         14.2000       10.0
20040429               3.00         14.2000       10.0
20040429               3.40         14.0000       10.0
20040513               0.00         19.0000       10.0
20040513               0.00         19.0000       10.0
20040513               1.00         18.9000       10.0
20040513               2.00         18.9000       10.0
20040513               3.00         17.9000       10.0
20040513               3.60         16.8000       10.0
20040526               0.00         17.8000       10.0
20040526               0.00         17.8000       10.0
20040526               1.00         17.7000       10.0
20040526               2.00         17.4000       10.0
20040526               3.00         17.2000       10.0
20040526               3.60         17.2000       10.0
20040610               0.00         23.2000       10.0
20040610               0.00         23.2000       10.0
20040610               1.00         23.2000       10.0
20040610               2.00         23.2000       10.0
20040610               3.00         23.1000       10.0
20040610               3.60         23.0000       10.0
20040624               0.00         20.2000       10.0
20040624               0.00         20.2000       10.0
20040624               1.00         20.2000       10.0
20040624               2.00         20.2000       10.0
